"Country.Name" "Country.Code" "Indicator.Name" "Indicator.Code" "X1960" "X1961" "X1962" "X1963" "X1964" "X1965" "X1966" "X1967" "X1968" "X1969" "X1970" "X1971" "X1972" "X1973" "X1974" "X1975" "X1976" "X1977" "X1978" "X1979" "X1980" "X1981" "X1982" "X1983" "X1984" "X1985" "X1986" "X1987" "X1988" "X1989" "X1990" "X1991" "X1992" "X1993" "X1994" "X1995" "X1996" "X1997" "X1998" "X1999" "X2000" "X2001" "X2002" "X2003" "X2004" "X2005" "X2006" "X2007" "X2008" "X2009" "X2010" "X2011" "X2012" "X2013" "X2014" "lon" "lat"
"456" "Solomon Islands" "SLB" "Mortality rate, under-5 (per 1,000 live births)" "SH.DYN.MORT" 195.9 185.6 175.9 166.7 157.9 149.7 141.4 132.8 124.1 115.6 107.2 99.2 91.9 85.2 79.1 73.5 68.4 63.9 59.9 56.4 53.5 51.1 49 47.3 45.8 44.5 43.3 42.3 41.4 40.6 39.7 38.9 37.9 37 36.2 35.4 34.8 34.3 33.9 33.5 33.1 32.9 32.8 32.9 33.1 33.2 33.4 33.3 33.1 32.6 32.1 31.4 30.7 29.9 28.9 159 -8
"463" "South Asia" "SAS" "Mortality rate, under-5 (per 1,000 live births)" "SH.DYN.MORT" 249.8 247.1 242.5 238.2 234.1 230.3 226.6 223.1 219.7 216.4 213.2 210 206.4 202.9 198.9 194.8 190.5 185.8 181 176.1 171.3 166.5 161.9 157.6 153.2 149.1 145 141 137.1 133.1 129.3 125.5 121.9 118.3 114.8 111.2 107.7 104.2 100.6 97.1 93.6 90.1 86.8 83.5 80.4 77.3 74.4 71.7 69.1 66.5 64 61.6 59.1 56.8 54.6 122.6 9.56667
"468" "Spain" "ESP" "Mortality rate, under-5 (per 1,000 live births)" "SH.DYN.MORT" 55.6 51.6 48.2 45.3 42.9 40.8 38.8 36.7 34.4 31.8 29.2 26.6 24.4 23.1 23 23.5 23.6 22.8 21.3 19.5 17.8 16.4 15.4 14.7 14 13.4 12.8 12.3 11.9 11.5 11 10.5 10.1 9.5 8.9 8.3 7.7 7.3 7 6.7 6.5 6.3 6.2 6.1 5.9 5.7 5.5 5.2 5 4.8 4.6 4.5 4.4 4.3 4.2 -4 40
"471" "Sri Lanka" "LKA" "Mortality rate, under-5 (per 1,000 live births)" "SH.DYN.MORT" 101.1 96.6 92.3 88.4 84.9 81.8 78.9 76.5 74.4 72.6 71.1 69.7 68.5 67.1 65.5 63.6 61.4 58.9 56.1 53.1 49.8 46.2 42.3 38.3 34.2 30.3 26.9 24.2 22.5 21.5 21.2 21.3 21.3 21.1 20.7 20.2 19.5 18.7 17.9 17 16.3 15.8 15.4 15.1 28.9 14 13.2 12.5 11.8 11.3 10.9 10.6 10.4 10.2 10 81 7
"482" "Sudan" "SDN" "Mortality rate, under-5 (per 1,000 live births)" "SH.DYN.MORT" 178.4 175.2 172.2 169.3 166.5 164 161.7 159.6 157.7 156 154.6 153.3 152.1 150.8 149.6 148.3 147 145.6 144.3 143.2 142.1 140.9 139.9 138.8 137.5 136 134.5 132.8 131.1 129.3 127.5 125.7 123.9 122.1 120.2 118.2 116.1 113.9 111.4 108.8 105.9 103.1 100.2 97.3 94.5 91.9 89.3 87 84.7 82.4 80.2 78.2 76.3 74.2 72.2 30 16
"487" "Swaziland" "SWZ" "Mortality rate, under-5 (per 1,000 live births)" "SH.DYN.MORT" 211.7 209 205.8 202.4 198.8 195 191.2 187.3 183.5 179.7 175.8 171.3 166.1 160 153.6 146.8 140.7 134.6 129.1 124 118.7 113.1 107.2 101.1 95.1 89.5 84.4 80.3 77.2 75.2 74.7 75.8 78.8 83.7 89.9 96.9 104.3 111.3 117.7 123.3 128.3 131.6 133.1 133.7 132.7 130.2 122.7 117.2 113.8 104.2 88.4 79.1 72.6 67.6 62.6 31.5 -26.5
"490" "Sweden" "SWE" "Mortality rate, under-5 (per 1,000 live births)" "SH.DYN.MORT" 19.6 19.2 18.6 17.9 17.1 16.3 15.5 14.9 14.4 13.9 13.4 12.9 12.3 11.6 10.9 10.3 9.8 9.4 9 8.7 8.5 8.2 8 7.8 7.7 7.6 7.5 7.4 7.3 7.2 6.9 6.6 6.1 5.7 5.2 4.8 4.5 4.3 4.2 4.1 4.1 4.1 4 3.9 3.7 3.6 3.4 3.3 3.2 3.1 3.1 3 3 3 3 15 62
"493" "Switzerland" "CHE" "Mortality rate, under-5 (per 1,000 live births)" "SH.DYN.MORT" 26.5 26 25.4 24.6 23.6 22.6 21.6 20.7 19.9 19.2 18.4 17.6 16.7 15.8 14.8 13.8 12.9 12.1 11.4 10.8 10.4 10 9.7 9.4 9.2 9 8.9 8.8 8.6 8.4 8.2 7.9 7.5 7.1 6.7 6.4 6.1 6 5.8 5.7 5.6 5.6 5.5 5.3 5.2 5.1 5 4.8 4.7 4.6 4.5 4.4 4.3 4.2 4 8.01427 47.00016
"496" "Syrian Arab Republic" "SYR" "Mortality rate, under-5 (per 1,000 live births)" "SH.DYN.MORT" 179.9 170.4 161.6 153.3 145.6 138.2 131.2 124.4 117.7 111.3 105.2 99.6 94.1 89.1 84.3 79.8 75.6 71.6 67.8 64.2 60.8 57.7 54.7 52 49.4 47 44.8 42.7 40.7 38.9 37.2 35.5 33.9 32.4 30.9 29.5 28.1 26.8 25.6 24.4 23.4 22.3 21.4 20.5 19.6 18.8 18 17.3 16.5 15.9 15.3 15 16 15.3 14.3 38 35
"501" "Tanzania" "TZA" "Mortality rate, under-5 (per 1,000 live births)" "SH.DYN.MORT" 244.1 242 240 237.8 235.2 232.4 229.1 225.9 222.3 218.9 215.5 212.3 208.9 205.5 201.9 198.3 194.5 190.5 186.7 183.4 181.1 179.7 178.7 178.3 177.5 176.3 174.5 172.1 169.4 167.1 165.2 163.9 162.6 161.5 159.9 157.6 154.3 149.9 144.5 137.9 130.6 122.6 114.7 106.9 99.4 92.4 85.8 79.5 73.7 68.6 63.4 58.9 55.7 53.3 50.5 35 -6
"504" "Thailand" "THA" "Mortality rate, under-5 (per 1,000 live births)" "SH.DYN.MORT" 147.9 142.7 137.7 132.8 128 123.3 118.6 113.9 109.2 104.5 99.7 94.9 90.2 85.7 81.4 77.4 73.7 70.1 66.8 63.8 60.9 58.2 55.6 53.1 50.7 48.3 46 43.7 41.5 39.2 37 35 33.1 31.3 29.7 28.3 27 25.8 24.6 23.5 22.5 21.5 20.5 19.6 18.7 17.8 17 16.3 15.6 15 14.5 14 13.5 13.1 12.6 100 15
"509" "Togo" "TGO" "Mortality rate, under-5 (per 1,000 live births)" "SH.DYN.MORT" 274.2 269.2 264.3 259.4 254.6 249.8 244.9 239.9 234.9 229.8 224.7 219.8 214.7 209.7 204.9 200.2 195.4 190.7 186.3 181.8 177.5 173.4 169.5 165.7 162.3 159 156.1 153.3 150.8 148.5 146.2 144.1 142.1 140 137.7 135.4 132.7 129.9 127 123.9 120.8 117.6 114.4 111.2 108.1 105.1 102.1 99.2 96.4 93.6 90.9 88.3 85.8 83.3 80.8 1.16667 8
"514" "Trinidad and Tobago" "TTO" "Mortality rate, under-5 (per 1,000 live births)" "SH.DYN.MORT" 68.5 66 63.7 61.6 59.7 58 56.6 55.2 53.9 52.8 51.6 50.6 49.5 48.3 47.2 46 44.7 43.4 42 40.7 39.5 38.3 37 35.9 34.9 34 33.1 32.3 31.6 31 30.5 30 29.7 29.4 29.2 29 28.9 28.8 28.8 28.7 28.7 28.6 28.3 28 27.5 26.9 26.3 25.6 24.9 24.3 23.6 22.9 22.2 21.5 20.9 -61 11
"519" "Turkey" "TUR" "Mortality rate, under-5 (per 1,000 live births)" "SH.DYN.MORT" 249 242.3 235.5 228.7 221.9 215.4 209.3 203.4 197.8 192.3 186.9 181.5 175.9 170.3 164.5 158.6 152.7 146.7 140.7 134.7 128.7 122.7 116.7 110.7 104.9 99.3 93.9 88.7 83.7 79 74.5 70.3 66.3 62.4 58.8 55.2 51.8 48.6 45.4 42.4 39.6 36.9 34.4 32 29.7 27.7 25.7 23.9 22.2 20.6 19.1 17.8 16.5 15.4 14.3 34.91155 39.05901
"524" "Uganda" "UGA" "Mortality rate, under-5 (per 1,000 live births)" "SH.DYN.MORT" 223.8 219.1 214.9 210.8 207 203.2 199.8 196.5 193.4 191 189.5 189.1 189.9 191.9 194.9 198.7 203.2 207.7 211.8 214.6 215.6 214.4 210.4 205 199.8 195.8 193.2 191.8 190.9 189.5 187.1 183.7 179.6 175.6 172.2 169.5 166.9 163.9 159.9 154.8 148.4 141 132.8 124.2 115.6 107.4 99.7 92.5 85.9 80.1 75.2 69.8 64.1 60.3 56.9 33 2
"529" "United Arab Emirates" "ARE" "Mortality rate, under-5 (per 1,000 live births)" "SH.DYN.MORT" 204.6 193.8 183.3 172.7 162.2 151.3 140.4 129.4 118.6 108.2 98.4 89.1 80.6 72.8 65.8 59.4 53.5 48.2 43.4 39 35.2 31.9 29 26.5 24.4 22.7 21.1 19.7 18.5 17.4 16.5 15.6 14.8 14.2 13.6 13 12.6 12.2 11.8 11.5 11.1 10.9 10.6 10.3 10.1 9.8 9.6 9.4 9.1 8.8 8.5 8.2 7.8 7.4 7.1 54 24
"532" "United Kingdom" "GBR" "Mortality rate, under-5 (per 1,000 live births)" "SH.DYN.MORT" 26.6 26.1 25.6 24.9 24.2 23.4 22.8 22.2 21.8 21.4 21 20.6 20.1 19.4 18.7 18 17.2 16.5 15.7 14.9 14.1 13.4 12.7 12.2 11.7 11.4 11.1 10.8 10.4 9.9 9.3 8.7 8.2 7.8 7.4 7.2 7 6.9 6.8 6.7 6.6 6.4 6.3 6.3 6.1 6 5.9 5.8 5.6 5.4 5.2 5 4.8 4.6 4.4 -2.69531 54.75844
"535" "United States" "USA" "Mortality rate, under-5 (per 1,000 live births)" "SH.DYN.MORT" 30.1 29.5 28.9 28.3 27.7 27.1 26.4 25.7 24.9 24.1 23.3 22.4 21.5 20.6 19.7 18.8 17.9 17.1 16.3 15.6 15 14.4 13.9 13.4 13 12.7 12.4 12.2 11.9 11.6 11.2 10.9 10.5 10.1 9.8 9.5 9.2 8.9 8.7 8.6 8.4 8.3 8.2 8.1 8.1 8 7.9 7.8 7.7 7.5 7.4 7.2 7.1 6.9 6.7 -98.5 39.76
"540" "Uruguay" "URY" "Mortality rate, under-5 (per 1,000 live births)" "SH.DYN.MORT" 64 62.6 61 59.6 58.6 58 57.6 57.1 56.3 55.4 54.3 53.5 53.5 54.3 55.2 55.4 54.5 52.2 48.6 44.4 40 36.1 33.2 31.2 29.8 28.6 27.5 26.3 25.1 24 23.1 22.3 21.8 21.5 21.1 20.6 20 19.2 18.3 17.5 16.8 16.2 15.8 15.3 14.8 14.3 13.8 13.3 13 12.7 12.3 12 11.6 11.1 10.6 -56 -33
"545" "Vanuatu" "VUT" "Mortality rate, under-5 (per 1,000 live births)" "SH.DYN.MORT" 155.2 151 147 142.4 137.7 132.9 128.1 123 118.1 113.2 108.6 104.2 99.9 95.9 92.1 88.5 84.8 81.1 77.1 73 68.7 64.3 59.9 55.6 51.5 47.8 44.6 41.7 39.3 37.3 35.6 34.1 32.9 31.9 31 30.4 29.9 34.1 29.1 28.8 28.5 28.2 27.9 27.9 27.9 27.9 28 28.2 28.2 28.4 28.5 28.6 28.6 28.4 28.1 167 -16
"548" "Venezuela, RB" "VEN" "Mortality rate, under-5 (per 1,000 live births)" "SH.DYN.MORT" 81.1 78.3 75.9 73.8 72 70.4 68.9 67.5 66 64.3 62.6 60.6 58.8 56.8 55 53.2 51.4 49.6 47.7 45.8 43.9 42.1 40.3 38.8 37.4 36.1 34.8 33.5 32.1 30.8 29.6 28.6 27.8 27.3 26.8 26.3 25.5 24.5 23.5 27.7 21.7 21 20.4 19.8 19.2 18.5 17.9 17.4 17.1 16.8 16.6 16.4 16.1 15.7 15.3 -66 8
"555" "World" "WLD" "Mortality rate, under-5 (per 1,000 live births)" "SH.DYN.MORT" 182.7 180.4 177.1 174.1 175.2 172.8 171.2 168.9 163.7 149.8 144.9 141.4 138.3 135.1 132 129.4 126.6 123.9 121.4 119 116.4 113.3 110.3 107.3 104.1 101.2 98.6 96.2 94 92.1 90.6 89.2 88.2 87.3 86.5 85.3 84 82.5 80.6 78.3 75.9 73.4 70.7 67.9 65.5 62.6 60.1 57.8 55.8 53.5 51.7 49.4 47.4 45.6 43.9 0 0
"560" "Zambia" "ZMB" "Mortality rate, under-5 (per 1,000 live births)" "SH.DYN.MORT" 207.3 203 199 195.4 192.3 190.3 189 188.2 187.1 185 181.6 176.7 171.1 165.4 160.7 157.2 155.4 155 155.4 156 156.8 158.5 160.9 164.5 169.2 174.7 180.1 184.7 188 190 190.6 190.3 189.4 187.5 184.5 181.1 178.1 175.7 172.9 169.1 163.1 154.2 142.9 131.2 120.6 111.7 104.5 98 93.1 87.4 82.1 78.6 74.4 70.2 66.6 30 -15
"563" "Zimbabwe" "ZWE" "Mortality rate, under-5 (per 1,000 live births)" "SH.DYN.MORT" 150.7 146.1 141.6 137.2 132.8 128.6 124.7 121.1 118.1 115.8 114 112.6 111.7 111.1 110.7 110.4 110 109.4 108.4 106.4 103.4 99.4 94.7 89.8 84.9 80.6 77.1 74.6 73.5 73.9 75.8 78.8 82.7 87 91.2 95.5 99.2 102 103.9 105.2 105.8 105.6 105.1 104 103 101.9 100 98 95.4 92.9 89.5 85.6 78.5 74.5 72.3 29 -19
